683, 248.5, -353.5
684, 249.0, -373.0
685, 256.5, -353.5
686, 254.5, -363.5
687, 254.5, -356.5
688, 245.5, -372.5
689, 247.5, -355.5
690, 264.5, -356.5
691, 257.0, -357.0
692, 268.0, -364.0
693, 253.5, -355.5
694, 245.0, -379.0
695, 255.0, -361.0
696, 266.0, -358.0
697, 248.5, -358.5
698, 257.0, -373.0
699, 261.5, -341.5
700, 262.5, -358.5
701, 248.0, -356.0
702, 259.5, -362.5
703, 244.5, -363.5
704, 249.5, -380.5
705, 247.0, -366.0
706, 269.0, -358.0
707, 264.0, -354.0
708, 259.5, -355.5
709, 252.5, -356.5
710, 259.0, -367.0
711, 255.0, -356.0
712, 258.5, -371.5
713, 254.0, -358.0
714, 244.5, -367.5
715, 257.0, -357.0
716, 263.5, -353.5
717, 254.5, -357.5
718, 270.0, -356.0
719, 253.0, -354.0
720, 262.5, -357.5
721, 256.0, -364.0
722, 253.5, -362.5
723, 254.5, -357.5
724, 259.5, -366.5
725, 261.0, -349.0
726, 258.5, -369.5
727, 247.5, -355.5
728, 242.0, -376.0
729, 242.0, -354.0
730, 261.5, -355.5
731, 251.0, -357.0
732, 258.0, -367.0
733, 255.5, -347.5
734, 249.0, -367.0
735, 258.0, -358.0
736, 260.5, -361.5
737, 252.0, -355.0
738, 247.5, -371.5
739, 254.5, -363.5
740, 268.0, -354.0
741, 256.5, -345.5
742, 261.5, -355.5
743, 256.0, -352.0
744, 257.5, -368.5
745, 261.0, -350.0
746, 254.5, -372.5
747, 252.5, -352.5
748, 264.0, -370.0
749, 247.0, -362.0
750, 255.5, -354.5
751, 252.0, -357.0
752, 261.0, -362.0
753, 249.0, -349.0
754, 257.0, -366.0
755, 250.0, -360.0
756, 260.0, -357.0
757, 253.0, -352.0
758, 256.0, -368.0
759, 260.0, -350.0
760, 248.5, -369.5
761, 258.5, -344.5
762, 253.5, -361.5
763, 254.5, -351.5
764, 260.5, -356.5
765, 251.5, -352.5
766, 254.0, -361.0
767, 259.5, -356.5
768, 260.5, -367.5
769, 262.0, -356.0
770, 262.0, -358.0
771, 259.5, -343.5
772, 255.5, -359.5
773, 255.5, -359.5
774, 260.0, -359.0
775, 261.0, -354.0
776, 271.0, -353.0
777, 263.5, -344.5
778, 245.5, -376.5
779, 258.5, -350.5
780, 249.5, -372.5
781, 251.0, -353.0
782, 261.0, -366.0
783, 251.5, -372.5
784, 268.0, -361.0
785, 258.5, -347.5
786, 246.5, -365.5
787, 252.5, -362.5
788, 262.5, -359.5
789, 249.5, -355.5
790, 249.0, -360.0
791, 257.0, -353.0
792, 258.0, -362.0
793, 257.5, -355.5
794, 246.5, -370.5
795, 253.0, -357.0
796, 261.5, -361.5
797, 248.0, -355.0
798, 262.0, -370.0
799, 258.5, -361.5
800, 247.0, -369.0
801, 259.0, -359.0
802, 254.0, -377.0
803, 252.5, -355.5
804, 252.5, -355.5
805, 250.5, -343.5
806, 270.5, -347.5
807, 248.5, -356.5
808, 264.0, -359.0
809, 263.0, -348.0
810, 268.5, -356.5
811, 252.0, -358.0
812, 259.5, -357.5
813, 249.0, -360.0
814, 251.0, -371.0
815, 256.0, -353.0
816, 264.0, -357.0
817, 262.0, -350.0
818, 256.0, -375.0
819, 249.5, -362.5
820, 252.0, -374.0
821, 258.5, -345.5
822, 248.5, -366.5
823, 262.0, -355.0
824, 264.5, -363.5
825, 251.0, -355.0
826, 256.0, -361.0
827, 245.0, -360.0
828, 254.0, -367.0
829, 252.0, -349.0
830, 262.5, -359.5
831, 249.0, -351.0
832, 258.5, -361.5
833, 266.0, -353.0
834, 246.0, -375.0
835, 254.5, -354.5
836, 266.5, -355.5
837, 249.0, -362.0
838, 252.5, -355.5
839, 254.5, -351.5
840, 266.0, -351.0
841, 250.5, -351.5
842, 260.0, -353.0
843, 253.0, -351.0
844, 265.5, -362.5
845, 256.0, -352.0
846, 259.0, -363.0
847, 253.5, -350.5
848, 259.5, -362.5
849, 263.5, -354.5
850, 262.0, -361.0
